,created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1,created_at
,2020-07-09 13:44:17,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,"Premier League hotlist: Pulisic, Greenwood, Salah among stars to shi... #LeicesterCity  https://t.co/6thvbU2X9H https://t.co/dAfQleo40A",1281222646257106944,FOXES Report,0.0,EPL,LeicesterCity,
,2020-07-09 13:44:05,LeicesterCity,13911,10321,Leicester City FC,"Leicester, England",1,LeicesterFanTV,#LeicesterCity OR #LCFC,RT @LeicesterFanTV: Training Ground Update!  https://t.co/T2JL4gD16q  #lcfc #leicesterfantv #training #football https://t.co/0AczyEcuGu,1281222593899626500,Leicester Fan Tv,0.0,EPL,LeicesterCity,
,2020-07-09 13:43:19,LeicesterCity,215,759,Leicester City FC,"Granville, OH",2,louiswood44,#LeicesterCity OR #LCFC,RT @Come0nLeicester: Maddison with a free-kick from the edge of the area?  No problem 🎯 #LCFC https://t.co/zgD1mv37f2,1281222401104195590,Louis Wood,-0.5994,EPL,LeicesterCity,
,2020-07-09 13:43:02,LeicesterCity,13911,10321,Leicester City FC,"Leicester, England",1,LeicesterFanTV,#LeicesterCity OR #LCFC,Training Ground Update!  https://t.co/T2JL4gD16q  #lcfc #leicesterfantv #training #football https://t.co/0AczyEcuGu,1281222330795122700,Leicester Fan Tv,0.0,EPL,LeicesterCity,
,2020-07-09 13:42:04,LeicesterCity,23934,1292,Leicester City FC,Leeds,0,SportingLifeFC,#LeicesterCity OR #LCFC,"👑 Mo Salah? 🦊 Jamie Vardy?  🔴 Pierre-Emerick Aubameyang? 😇 Danny Ings?  ⚽️📊 We assess the stats, remaining figures… https://t.co/AvXjyocumh",1281222090541203461,Sporting Life Football,0.0,EPL,LeicesterCity,
,2020-07-09 13:29:30,LeicesterCity,421,916,Leicester City FC,GRANTHAM,5,fatchesney,#LeicesterCity OR #LCFC,RT @sportchippers: The Inside Story of when #nffc signed Chris Cohen &amp; Arron Davies...  https://t.co/xkSEZszyUz  #yeovil #lcfc #westham htt…,1281218927402659842,Simon Jackson,0.0,EPL,LeicesterCity,
,2020-07-09 13:23:16,LeicesterCity,386,500,Leicester City FC,,36,DecisionNoGoal,#LeicesterCity OR #LCFC,"RT @lcfcawaydays_: You couldn’t make this up, what a 🤡.  🤣🤣🤣🤣🤣 #LCFC #AFC https://t.co/PA6x3GNsr4",1281217358288375810,Ricardo stan account #JJszn,0.0,EPL,LeicesterCity,
,2020-07-09 13:23:16,LeicesterCity,2970,5002,Leicester City FC,Leicester England UK,34,Clive_A_Boyce,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281217357239783432,Clive Anthony Boyce,0.0,EPL,LeicesterCity,
,2020-07-09 13:22:31,LeicesterCity,2970,5002,Leicester City FC,Leicester England UK,1,Clive_A_Boyce,#LeicesterCity OR #LCFC,RT @FOXES_Fanly: Pogba happy at Man United amid new contract talk #LCFC  https://t.co/pOOYfeozBk https://t.co/ZoO7NGTnfj,1281217166533111821,Clive Anthony Boyce,0.7579,EPL,LeicesterCity,
,2020-07-09 13:22:00,LeicesterCity,13317,272,Leicester City FC,Leicester,0,LiveLCFC,#LeicesterCity OR #LCFC,The latest reports... #MUFC #LCFC https://t.co/gaBQgKIirc,1281217037424046094,LCFC Live,0.0,EPL,LeicesterCity,
,2020-07-09 13:21:54,LeicesterCity,2970,5002,Leicester City FC,Leicester England UK,1,Clive_A_Boyce,#LeicesterCity OR #LCFC,RT @FOXES_Fanly: Man City can overcome boredom to win next season - Guardiola #LeicesterCity  https://t.co/yO0aMcyk9d https://t.co/2cEeXkyh…,1281217011469647874,Clive Anthony Boyce,0.3612,EPL,LeicesterCity,
,2020-07-09 13:19:01,LeicesterCity,65,1376,Leicester City FC,United Kingdom,12,dannycool27,#LeicesterCity OR #LCFC,RT @RobTannerLCFC: 'I loved every single second of it and I didn’t want to leave. The four years I had at #LCFC were probably the best four…,1281216286589104128,danny,0.8481,EPL,LeicesterCity,
,2020-07-09 13:16:50,LeicesterCity,3560,3112,Leicester City FC,Anywhere Is Home❤️🌹,34,COUNTRY_YOO,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281215738959876097,COUNTRY_YOO😎,0.0,EPL,LeicesterCity,
,2020-07-09 13:13:54,LeicesterCity,256,847,Leicester City FC,Global 🌍,0,oddspedia,#LeicesterCity OR #LCFC,🏃‍♂️💨💨💨💨💨💨💨  #LCFC’s defender hit the top speed in Europe!  Who do you think is missing from this list?! ⚡️ https://t.co/94DteAp8j4,1281215001936760832,Oddspedia,0.1491,EPL,LeicesterCity,
,2020-07-09 13:01:10,LeicesterCity,13317,272,Leicester City FC,Leicester,0,LiveLCFC,#LeicesterCity OR #LCFC,This Manchester United transfer update could affect the Foxes... #LCFC #MUFC #WHUFC #EFC #NUFC #WBA https://t.co/tBGAMPVToR,1281211797614321664,LCFC Live,0.4215,EPL,LeicesterCity,
,2020-07-09 12:56:40,LeicesterCity,58,53,Leicester City FC,,523,Ben_J4cko,#LeicesterCity OR #LCFC,RT @mrgeoffpeters: Part 2 of the Arsenal Fan TV meltdown when VAR gives Vardy’s goal is even better 😂😂😂 #lcfc This content 💉  https://t.co/…,1281210662535016448,Wacko,0.6369,EPL,LeicesterCity,
,2020-07-09 12:43:56,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,"Fluminense beat Flamengo in Taca Rio, but battles will continue off the pitch #LCFC  https://t.co/axbOYcSgzo https://t.co/oLypXKtwbm",1281207460196474881,FOXES Report,-0.5267,EPL,LeicesterCity,
,2020-07-09 12:43:55,LeicesterCity,5848,5065,Leicester City FC,England,1,FOXES_Fanly,#LeicesterCity OR #LCFC,Man City can overcome boredom to win next season - Guardiola #LeicesterCity  https://t.co/yO0aMcyk9d https://t.co/2cEeXkyhlk,1281207456367083527,FOXES Report,0.3612,EPL,LeicesterCity,
,2020-07-09 12:43:55,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,8 Unconventional Sides to Have Broken Into the Premier League Top Fo... #LeicesterCity  https://t.co/KgV6wT8j1f https://t.co/nfX6f5KKJ5,1281207456358596610,FOXES Report,-0.3182,EPL,LeicesterCity,
,2020-07-09 12:43:52,LeicesterCity,5848,5065,Leicester City FC,England,1,FOXES_Fanly,#LeicesterCity OR #LCFC,Pogba happy at Man United amid new contract talk #LCFC  https://t.co/pOOYfeozBk https://t.co/ZoO7NGTnfj,1281207441858887685,FOXES Report,0.7579,EPL,LeicesterCity,
,2020-07-09 12:42:41,LeicesterCity,435,613,Leicester City FC,"Kano, Nigeria",1,Avdoulmerleek,#LeicesterCity OR #LCFC,RT @LiveLCFC: Have you signed up for our Leicester City newsletter? #LCFC https://t.co/chJ7F9cEUl https://t.co/rXGXfW4425,1281207143786598401,Améèddon Onë,0.0,EPL,LeicesterCity,
,2020-07-09 12:37:25,LeicesterCity,13317,272,Leicester City FC,Leicester,0,LiveLCFC,#LeicesterCity OR #LCFC,Some lunchtime reading... #LCFC #LFC #MUFC #CFC https://t.co/tBGAMPVToR,1281205820684996608,LCFC Live,0.0,EPL,LeicesterCity,
,2020-07-09 12:36:57,LeicesterCity,391,442,Leicester City FC,Melbourne,523,JamesAllen_17,#LeicesterCity OR #LCFC,RT @mrgeoffpeters: Part 2 of the Arsenal Fan TV meltdown when VAR gives Vardy’s goal is even better 😂😂😂 #lcfc This content 💉  https://t.co/…,1281205702535442432,James Allen,0.6369,EPL,LeicesterCity,
,2020-07-09 12:35:00,LeicesterCity,13317,272,Leicester City FC,Leicester,1,LiveLCFC,#LeicesterCity OR #LCFC,Have you signed up for our Leicester City newsletter? #LCFC https://t.co/chJ7F9cEUl https://t.co/rXGXfW4425,1281205209671311363,LCFC Live,0.0,EPL,LeicesterCity,
,2020-07-09 12:32:14,LeicesterCity,41,147,Leicester City FC,Your local chippy,2,AjaxSZN,#LeicesterCity OR #LCFC,RT @Art_of_Football: Having a party 🎉  Working on a Vardy “100 Club” design. #lcfc https://t.co/Qq6ToQGk5h,1281204515472105473,👀,0.4019,EPL,LeicesterCity,
,2020-07-09 12:31:56,LeicesterCity,63,296,Leicester City FC,"London, England",523,nickcarrjones_,#LeicesterCity OR #LCFC,RT @mrgeoffpeters: Part 2 of the Arsenal Fan TV meltdown when VAR gives Vardy’s goal is even better 😂😂😂 #lcfc This content 💉  https://t.co/…,1281204437915176961,Nick Carr-Jones,0.6369,EPL,LeicesterCity,
,2020-07-09 12:30:01,LeicesterCity,110,830,Leicester City FC,,5,MiracleSampso14,#LeicesterCity OR #LCFC,RT @Come0nLeicester: Our last 4 Premier League Fixtures...  One lucky winner who can predict the correct amount of points out of a possible…,1281203954559451136,Miracle Sampson,0.765,EPL,LeicesterCity,
,2020-07-09 12:14:41,LeicesterCity,74,74,Leicester City FC,,34,foreverfoxes,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281200096126873601,Stephen Stokes,0.0,EPL,LeicesterCity,
,2020-07-09 12:11:10,LeicesterCity,1263,1402,Leicester City FC,Ghana-Accra,523,NanaVanKwasi,#LeicesterCity OR #LCFC,RT @mrgeoffpeters: Part 2 of the Arsenal Fan TV meltdown when VAR gives Vardy’s goal is even better 😂😂😂 #lcfc This content 💉  https://t.co/…,1281199211984441347,Nana Kwasi🇬🇭,0.6369,EPL,LeicesterCity,
,2020-07-09 12:10:30,LeicesterCity,10360,312,Leicester City FC,Leicester,2,MattElliott01,#LeicesterCity OR #LCFC,RT @RobTannerLCFC: If you are enjoying the 5000/1 #LCFC podcasts from @TheAthleticUK  and want to hear more of them... https://t.co/BEUz7iZ…,1281199043004313601,Matt Elliott,0.5719,EPL,LeicesterCity,
,2020-07-09 12:09:30,LeicesterCity,119,392,Leicester City FC,,0,Gavvoss,#LeicesterCity OR #LCFC,"@sheltonjb @JackGrealish I would prefer a villa win, we have more chance of top 4 then. #LCFC",1281198795196432385,Gavin Voss,0.7996,EPL,LeicesterCity,
,2020-07-09 12:09:18,LeicesterCity,946,646,Leicester City FC,Opinions Are My Own,1,theAsianBlue,#LeicesterCity OR #LCFC,RT @moustea00: Whc two of these teams would make top 4 at the end of game week 38. #CFC 🔵 #LCFC🔵 #MUFC🔴 #EPL #FA,1281198743363162114,The Asian Blue 💙,0.2023,EPL,LeicesterCity,
,2020-07-09 12:04:47,LeicesterCity,62,400,Leicester City FC,,36,RussellWicks1,#LeicesterCity OR #LCFC,"RT @lcfcawaydays_: You couldn’t make this up, what a 🤡.  🤣🤣🤣🤣🤣 #LCFC #AFC https://t.co/PA6x3GNsr4",1281197608124506112,Russell Wicks,0.0,EPL,LeicesterCity,
,2020-07-09 12:03:27,LeicesterCity,397,827,Leicester City FC,"Lagos,Nigeria.",1,moustea00,#LeicesterCity OR #LCFC,Whc two of these teams would make top 4 at the end of game week 38. #CFC 🔵 #LCFC🔵 #MUFC🔴 #EPL #FA,1281197270239776779,Biodun to the world,0.2023,EPL,LeicesterCity,
,2020-07-09 12:02:51,LeicesterCity,1582,2728,Leicester City FC,Leicester,0,mnorman1985,#LeicesterCity OR #LCFC,"If they win the appeal, it’ll prove that there is top club bias within football. Imagine if Vardy did this challeng… https://t.co/i74Dt7l0J7",1281197120033300480,Marky Mark,0.6369,EPL,LeicesterCity,
,2020-07-09 11:58:46,LeicesterCity,13317,272,Leicester City FC,Leicester,0,LiveLCFC,#LeicesterCity OR #LCFC,"""How can that not be?"" #LCFC #LFC #AFC https://t.co/PaB2LjFE5Q",1281196093599088640,LCFC Live,0.0,EPL,LeicesterCity,
,2020-07-09 11:57:15,LeicesterCity,978,1040,Leicester City FC,대한민국 Korea 🇰🇷,2,MrHan730,#LeicesterCity OR #LCFC,RT @Art_of_Football: Having a party 🎉  Working on a Vardy “100 Club” design. #lcfc https://t.co/Qq6ToQGk5h,1281195708452728832,엠알한,0.4019,EPL,LeicesterCity,
,2020-07-09 11:57:08,LeicesterCity,51353,4055,Leicester City FC,Home of Football,2,Art_of_Football,#LeicesterCity OR #LCFC,Having a party 🎉  Working on a Vardy “100 Club” design. #lcfc https://t.co/Qq6ToQGk5h,1281195680581726209,Art of Football,0.4019,EPL,LeicesterCity,
,2020-07-09 11:53:06,LeicesterCity,313,256,Leicester City FC,Leicestershire,0,CherylMaguire01,#LeicesterCity OR #LCFC,LLEPnews: RT leicslive: The £100m #LCFC training ground is taking shape  https://t.co/jhps8NOjTT,1281194665044254722,Cheryl Maguire,0.0,EPL,LeicesterCity,
,2020-07-09 11:45:36,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,Dortmund preparing for life without Jadon Sancho - sporting director #LeicesterCity  https://t.co/ZGqRiGjNnp https://t.co/PPgDUJ89IG,1281192780346404865,FOXES Report,0.0,EPL,LeicesterCity,
,2020-07-09 11:43:37,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,Pogba happy at Man United amid new contract talk #LCFC  https://t.co/nEBVKbtWBZ https://t.co/HaGINkFPMs,1281192278644723712,FOXES Report,0.7579,EPL,LeicesterCity,
,2020-07-08 15:36:14,Southampton,712,1647,Southampton FC,Southampton/ London ,0,aryananeo,#SouthamptonFC OR #Southampton,Super excited for this to be announced and to be on the judging panel. Being a part of something so inspiring being… https://t.co/aMG7j1uQTw,1280888430218665986,Aryana Neo,0.8725,EPL,Southampton,
,2020-07-08 15:36:03,Southampton,418,1082,Southampton FC,Southampton,0,UntappedStudios,#SouthamptonFC OR #Southampton,Our studio is now fully air conditioned thanks to @bosscooling who did a fantastic job installing &amp; fitting for us.… https://t.co/yahSqsbVOg,1280888384739840004,UNTAPPED TALENT,0.7759,EPL,Southampton,
,2020-07-08 15:31:31,Southampton,2548,316,Southampton FC,Hampshire,0,JCPinHants_IOW,#SouthamptonFC OR #Southampton,Security Team Leader @G4SUKI #Southampton Info/apply: https://t.co/XsKtXuyhf2 #HampshireJobs https://t.co/wBNCxRel48,1280887243561893888,JCP in Hampshire,0.34,EPL,Southampton,
,2020-07-08 15:30:24,Southampton,161,0,Southampton FC,"Southampton, England",0,MyWeather_SOU,#SouthamptonFC OR #Southampton,"☁️ #Southampton Possible light rain starting in 40 min 17°C with cloudy, Overcast throughout the day with highs of 18°C #MyWeather",1280886963470585858,☁️ Southampton Weather,0.0,EPL,Southampton,
,2020-07-08 15:28:26,Southampton,373,2098,Southampton FC,London England ,1,DeborahC66,#SouthamptonFC OR #Southampton,"RT @SportsGuy365x: Cricket is FINALLY back! England vs West Indies, looking forward to a good old-fashioned Test Match between two good bow…",1280886467041124352,Deborah C 🇬🇧🇧🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿 #BeKind #💗NHS,0.7263,EPL,Southampton,
,2020-07-08 15:26:57,Southampton,55,23,Southampton FC,,1,SportsGuy365x,#SouthamptonFC OR #Southampton,"Cricket is FINALLY back! England vs West Indies, looking forward to a good old-fashioned Test Match between two goo… https://t.co/Xc7bqRcJf1",1280886095559835648,Sports Guy,0.4926,EPL,Southampton,
,2020-07-08 15:17:20,Southampton,710,227,Southampton FC,Indore,0,CricUniverse,#SouthamptonFC OR #Southampton,Players paused for a minute's silence in memory of Sir Everton Weekes who passed away last week ! 👍 . .… https://t.co/1ZxlCoPobl,1280883677287809025,Cricket Universe,0.0,EPL,Southampton,
,2020-07-08 15:16:27,Southampton,672,936,Southampton FC,"Southampton, UK",0,solentlibguy,#SouthamptonFC OR #Southampton,Omg! Just look at this new bevvy  on tap at Beards &amp; Boards in Bedford Place #Southampton ❤️ Guess where I'll be Fr… https://t.co/g4Dui6GagV,1280883450925506561,David Wright 🏳️‍🌈🇪🇺,0.0,EPL,Southampton,
,2020-07-08 15:15:47,Southampton,1915,165,Southampton FC,Taunton Somerset ,1,julian47hill,#SouthamptonFC OR #Southampton,"RT @Andrew_SW: After 18 years, it is time to bid @pandocruises #Oceana farewell as she prepares to leave her homeport of #Southampton for t…",1280883285716013064,Julian Hill,-0.0516,EPL,Southampton,
,2020-07-08 15:13:51,Southampton,1082,1341,Southampton FC,"North West, England",2,AmosMurphy_,#SouthamptonFC OR #Southampton,"RT @SouthamptonCC: @AmosMurphy_ Hi Amos, despite being responsible for many services in the city of #Southampton we don’t actually control…",1280882797562015747,Amos Murphy,-0.2411,EPL,Southampton,
,2020-07-08 15:10:35,Southampton,1135,611,Southampton FC,Liverpool,0,PrRupertsTower,#SouthamptonFC OR #Southampton,OPPOSITION VIEW: The Toffees take on Saints on Thursday and ahead of the game we sat down with our friends at… https://t.co/rEiOjmMv3v,1280881976195473408,Prince Ruperts Tower,0.4767,EPL,Southampton,
,2020-07-08 15:09:01,Southampton,338,379,Southampton FC,,0,IamSalmanHassn,#SouthamptonFC OR #Southampton,Empty stands at the #Southampton 😔😔 #ENGvsWI https://t.co/DvX8MbIyht https://t.co/Gp48pQkcj1,1280881581155024897,Salman Hassan,-0.2023,EPL,Southampton,
,2020-07-08 15:07:28,Southampton,54,105,Southampton FC,,187,sbs_balaji,#SouthamptonFC OR #Southampton,"RT @sri50: Good news for #Cricket lovers! After 117 days, following #CoronavirusPandemic, international cricket match will resume tomorrow,…",1280881192103895040,Balaji SbS,0.7644,EPL,Southampton,
,2020-07-08 15:05:04,Southampton,2402,1934,Southampton FC,"Southampton, UK",0,aspacearts,#SouthamptonFC OR #Southampton,*correction - #Southampton,1280880589227339776,a space arts,0.0,EPL,Southampton,
,2020-07-08 15:04:38,Southampton,28684,1488,Southampton FC,"Southampton, England",0,alicespake,#SouthamptonFC OR #Southampton,BACARO - Home to the BEST roast dinner in Southampton and now available for bookings @bacaro_ltd… https://t.co/pLggho29hC,1280880480934649861,Alice 🍉,0.7125,EPL,Southampton,
,2020-07-08 15:01:22,Southampton,237,294,Southampton FC,,8,Yaprak_35_,#SouthamptonFC OR #Southampton,RT @QuirkyRides: So we're in #Southampton today to collect a #weird #car Unfortunately it's not this one 😏 https://t.co/h3sAetzM2Q,1280879655944421379,the yprk,-0.34,EPL,Southampton,
,2020-07-08 15:00:28,Southampton,161,0,Southampton FC,"Southampton, England",0,MyWeather_SOU,#SouthamptonFC OR #Southampton,"☁️ #Southampton Possible light rain starting in 11 min 17°C with cloudy, Overcast throughout the day with highs of 18°C #MyWeather",1280879431888838657,☁️ Southampton Weather,0.0,EPL,Southampton,
,2020-07-08 14:58:20,Southampton,360,4920,Southampton FC,"Bhubaneswar, India",0,iamdibakarnayak,#SouthamptonFC OR #Southampton,Finally After 117 days cricket is back  #ENGvsWI #TestCricket #Southampton,1280878892874596353,Dibakar Nayak (ଦିବାକର ନାୟକ),0.0,EPL,Southampton,
,2020-07-08 14:55:42,Southampton,1727,1791,Southampton FC,,12,SandyCXShampton,#SouthamptonFC OR #Southampton,RT @SotonCAB: We've updated our phone number to make it easier to get #advice. Our new #Adviceline number for #Southampton residents is 030…,1280878230547857408,Sandy,0.5267,EPL,Southampton,
,2020-07-08 14:53:36,Southampton,462,793,Southampton FC,,0,WhatsOnOLIO,#SouthamptonFC OR #Southampton,"""Lampshade grey/brown"" in #Southampton #UnitedKingdom https://t.co/z61GO6iXl9 #zerowaste #free",1280877700970958849,Seen on OLIO,0.0,EPL,Southampton,
,2020-07-08 14:52:48,Southampton,4456,4805,Southampton FC,"Hythe, Southampton.",1,Andrew_SW,#SouthamptonFC OR #Southampton,"After 18 years, it is time to bid @pandocruises #Oceana farewell as she prepares to leave her homeport of… https://t.co/Dq7x7HS3zj",1280877500365713408,Andrew S-W,-0.0516,EPL,Southampton,
,2020-07-08 14:49:32,Southampton,2548,316,Southampton FC,Hampshire,0,JCPinHants_IOW,#SouthamptonFC OR #Southampton,"Security Officer @Clarion_Group  #Basingstoke, #Portsmouth, #Southampton  SEND your CV  to: EOOSouth@Clarionhg.com… https://t.co/HNAHLaJmki",1280876679792132099,JCP in Hampshire,0.34,EPL,Southampton,
,2020-07-08 14:48:44,Southampton,693,57,Southampton FC,"South East, England",0,thekiwiuk,#SouthamptonFC OR #Southampton,Great to hear the government supporting apprenticeships! Make sure to make the most out of this employer bonus as w… https://t.co/0hh0hZIwhl,1280876477312090120,Kiwi Education 🥝,0.92,EPL,Southampton,
,2020-07-08 14:47:42,Southampton,852,1691,Southampton FC,"17.3850° N, 78.4867° E",0,journomalladi,#SouthamptonFC OR #Southampton,A boundary scored in #England without the customary applause from the crowd is so depressing! #ENGvWI #ENGvsWI… https://t.co/0Fg9lsuton,1280876216736595968,Hari Kishore Malladi,-0.7176,EPL,Southampton,
,2020-07-08 14:46:49,Southampton,2216,297,Southampton FC,"Beaconsfield, Buckinghamshire",0,Inland_Homes,#SouthamptonFC OR #Southampton,"Don't miss out! Choose from 3 offers this July on Plots 96, 107 and 108 at #ChapelRiverside #Southampton! £5,000 Ca… https://t.co/o9idSHBVy1",1280875995319369728,Inland Homes,0.2565,EPL,Southampton,
,2020-07-08 14:46:31,Southampton,75,285,Southampton FC,Sri Lanka,0,LahiruDilshan3,#SouthamptonFC OR #Southampton,"Test cricket is back in action after long time. Little bit of dull as there are no crowd or cheers. Nevertheless, i… https://t.co/68zLNBtLjI",1280875920614539264,Lahiru Dilshan,-0.1372,EPL,Southampton,
,2020-07-08 14:45:00,Southampton,47,262,Southampton FC,"Southampton, England",0,fiestafmuk,#SouthamptonFC OR #Southampton,"This and all Wednesday Greg with a special program. 📻 Listen to us on 95FM or https://t.co/ccv4Ykcjng 🎶🎶🎵 For you,… https://t.co/QEHY2R5YSZ",1280875537225957376,FiestaFMUK,0.4019,EPL,Southampton,
,2020-07-08 14:43:22,Southampton,216,599,Southampton FC,Eastleigh,1,drewbrew83,#SouthamptonFC OR #Southampton,"RT @butchershookpub: //Friday Deliveries // Get your orders in for Friday, this from @steamtownbrewco is the perfect session beer crisp wit…",1280875126809133056,Drew Dyer,0.5719,EPL,Southampton,
,2020-07-08 14:42:59,Southampton,112,0,Southampton FC,,2,sandra11811,#SouthamptonFC OR #Southampton,RT @Lampoon_Comedy: This Saturday from 6pm. #comedy #comedyvideos #comedyclub #comedypodcast #comedyshow #standup #standupcomedy #comedian…,1280875032722448384,Apeddx,0.0,EPL,Southampton,
,2020-07-08 14:41:32,Southampton,18278,14058,Southampton FC,West Sussex England,2,PagesofTools,#SouthamptonFC OR #Southampton,RT @MarcozziSimon: Excited to share this item from my #etsy shop: Rustic chunky solid wood floating shelf - oak finish -  complete with fix…,1280874664605233152,Pages of Tools,0.6369,EPL,Southampton,
,2020-07-08 14:35:29,Southampton,207,779,Southampton FC,"Bhopal, India",0,windowtonews,#SouthamptonFC OR #Southampton,"Southampton Test: England opt to bat against West Indies - Window To News https://t.co/ugbSlCXYrO   #Southampton,#England,#DominicSibley",1280873144849317889,Window To News,0.0,EPL,Southampton,
,2020-07-08 14:32:37,Southampton,85,958,Southampton FC,"Karaikal, India",99,chris_anto1568,#SouthamptonFC OR #Southampton,RT @LMKMovieManiac: #ENGvWI first Test tomo at the #ROSEBOWL #Southampton. LIVE cricket action after a long long time. Excited abt it!  No…,1280872423357730817,Anto christo,0.4003,EPL,Southampton,
,2020-07-08 14:30:37,Southampton,375,987,Southampton FC,"Marseille, France",8,citizendeglass,#SouthamptonFC OR #Southampton,RT @QuirkyRides: So we're in #Southampton today to collect a #weird #car Unfortunately it's not this one 😏 https://t.co/h3sAetzM2Q,1280871919399600129,Citizendeglass 🇫🇷 📷,-0.34,EPL,Southampton,
,2020-07-08 14:30:25,Southampton,161,0,Southampton FC,"Southampton, England",0,MyWeather_SOU,#SouthamptonFC OR #Southampton,"☁️ #Southampton Possible light rain starting in 35 min 17°C with cloudy, Overcast throughout the day with highs of 18°C #MyWeather",1280871868946427904,☁️ Southampton Weather,0.0,EPL,Southampton,
,2020-07-08 14:25:03,Southampton,2173,1324,Southampton FC,"Bitterne Park, Southampton",1,butchershookpub,#SouthamptonFC OR #Southampton,"//Friday Deliveries // Get your orders in for Friday, this from @steamtownbrewco is the perfect session beer crisp… https://t.co/4eqC12VoRb",1280870517466189824,The Butcher's Hook,0.5719,EPL,Southampton,
,2020-07-08 14:23:35,Southampton,26,81,Southampton FC,Southampton,0,SFCvlogZ,#SouthamptonFC OR #Southampton,*NEW* Video Out Now.  Click here to watch it: https://t.co/KvvJlAjWLN  I break down the *NEW* 2020/21 #SaintsFC kit… https://t.co/JTh9cbYeNQ,1280870148610691072,SaintsFCvlogZ,0.0,EPL,Southampton,
,2020-07-08 14:22:29,Southampton,160,790,Southampton FC,,8,timbotimbo,#SouthamptonFC OR #Southampton,RT @QuirkyRides: So we're in #Southampton today to collect a #weird #car Unfortunately it's not this one 😏 https://t.co/h3sAetzM2Q,1280869872696786944,timbob,-0.34,EPL,Southampton,
,2020-07-08 14:19:08,Southampton,288,99,Southampton FC,Hampshire,0,HampshireLive,#SouthamptonFC OR #Southampton,Police are looking into whether the incident was a suicide #Southampton https://t.co/Oo3o8vz3px,1280869030551748610,Hampshire Live,-0.6705,EPL,Southampton,
,2020-07-08 14:18:50,Southampton,515,0,Southampton FC,"Portsmouth, England",2,SouthseaRetweet,#SouthamptonFC OR #Southampton,RT @Lampoon_Comedy: This Saturday from 6pm. #comedy #comedyvideos #comedyclub #comedypodcast #comedyshow #standup #standupcomedy #comedian…,1280868953150103553,Southsea Retweet,0.0,EPL,Southampton,
,2020-07-08 14:15:28,Southampton,56620,1758,Southampton FC,ITV Meridian,0,itvmeridian,#SouthamptonFC OR #Southampton,#Southampton is hosting the first international #cricket match since the #sport was all but shutdown due to coronav… https://t.co/WxRMhs0rsy,1280868107712634880,ITV News Meridian,0.0,EPL,Southampton,
,2020-07-08 14:12:23,Southampton,28,939,Southampton FC,United Kingdom,2,Lampoon_Comedy,#SouthamptonFC OR #Southampton,This Saturday from 6pm. #comedy #comedyvideos #comedyclub #comedypodcast #comedyshow #standup #standupcomedy… https://t.co/9iIU9eu8GH,1280867328629055489,The Lampoon Comedy,0.0,EPL,Southampton,
,2020-07-08 14:07:28,Southampton,2559,61,Southampton FC,,0,ImTanveerA,#SouthamptonFC OR #Southampton,Rain... Rain... Go away come again after 5 days 😀😀  #ENGvsWI #Rain #Southampton,1280866093310107648,Tanveer Ahmed,0.0,EPL,Southampton,
,2020-07-08 14:04:16,Southampton,8,95,Southampton FC,UK,0,harrisondoest,#SouthamptonFC OR #Southampton,Argh!! A pirate's life for me! . . . . . . #work #hustle #life #singlelife #single #graphicdesign #music… https://t.co/GJ1Y6I4Il1,1280865286455988225,HarrisonDoesTweets,0.0,EPL,Southampton,
,2020-07-08 14:01:15,Southampton,18103,13306,Southampton FC,Out East (NY),0,educatedadult1,#SouthamptonFC OR #Southampton,"So, #traitortot @DonaldJTrumpJr &amp; his paid girlfriend  @kimguilfoyle have been running around #theHamptons while sh… https://t.co/SXK7CmIc3G",1280864527622508545,The Unruly Squirrel -They Call Me Auntie Fa,0.0,EPL,Southampton,
,2020-07-08 14:00:28,Southampton,161,0,Southampton FC,"Southampton, England",0,MyWeather_SOU,#SouthamptonFC OR #Southampton,"🌧️ #Southampton Possible light rain for the hour 17°C with rain, Overcast throughout the day with highs of 18°C #MyWeather",1280864331970854913,☁️ Southampton Weather,0.0,EPL,Southampton,
